_id,level,max_velocity,name,type
604873605,3,-1.0,(không tên),tertiary
604878205,2,50.0,(không tên),secondary
604878206,2,60.0,(không tên),secondary
604878219,3,-1.0,Cầu Băng Ky,tertiary
604878220,3,-1.0,Nơ Trang Long,tertiary
604878221,3,-1.0,Nơ Trang Long,tertiary
604878801,3,80.0,Quốc lộ 1,tertiary
604878802,3,80.0,Quốc lộ 1,tertiary
604878824,3,-1.0,(không tên),tertiary_link
604884076,3,-1.0,(không tên),unclassified
604884144,3,80.0,Quốc lộ 1,tertiary
604884145,3,80.0,Quốc lộ 1,tertiary
604887008,3,-1.0,THOI TAM THÔN 5,unclassified
604887009,3,-1.0,THOI TAM THÔN 5,unclassified
604895671,2,-1.0,Nguyễn Xiển,secondary
604897340,3,-1.0,Xuân Thới 15,tertiary
604897342,3,-1.0,Xuân Thới 15,unclassified
604897371,3,-1.0,Tân Thới Nhất 2,tertiary
604903473,1,-1.0,Nguyễn Văn Bứa,primary
604914741,3,-1.0,Bình Quới,tertiary
604914742,3,-1.0,Bình Quới,tertiary
604914745,3,-1.0,Cầu Kinh,tertiary
605102834,2,-1.0,(không tên),secondary_link
605103627,3,-1.0,(không tên),unclassified
605104734,2,-1.0,(không tên),primary_link
605110966,3,-1.0,(không tên),unclassified
605110967,3,-1.0,(không tên),unclassified
605110968,3,-1.0,(không tên),unclassified
605110969,3,-1.0,(không tên),unclassified
605111032,3,-1.0,(không tên),unclassified
605111033,3,-1.0,(không tên),unclassified
605111046,3,-1.0,(không tên),tertiary
605111047,3,-1.0,(không tên),tertiary
605111356,2,-1.0,Đường N2,secondary
605123842,0,50.0,Xa Lộ Hà Nội,trunk
605123843,0,50.0,Xa Lộ Hà Nội,trunk
605123844,0,50.0,Xa Lộ Hà Nội,trunk
605123845,0,50.0,Xa Lộ Hà Nội,trunk
605129382,3,-1.0,Phạm Văn Bạch,tertiary
605129383,3,-1.0,Phạm Văn Bạch,tertiary
605130395,3,-1.0,(không tên),unclassified
605130397,3,-1.0,(không tên),unclassified
605130410,3,-1.0,Đường số 3B,unclassified
605131537,3,-1.0,Đường số 3B,unclassified
605131538,3,-1.0,(không tên),unclassified
605131957,3,-1.0,(không tên),unclassified
605133467,3,-1.0,Nhà Thờ,tertiary
605141459,3,-1.0,(không tên),unclassified
605145212,3,-1.0,(không tên),unclassified
605147906,3,-1.0,(không tên),tertiary_link
605148460,3,-1.0,Phan Văn Đối,tertiary
605148461,3,-1.0,Phan Văn Đối,tertiary
605148579,2,-1.0,(không tên),trunk_link
605149491,2,-1.0,Đinh Tiên Hoàng,secondary
605154930,3,-1.0,(không tên),tertiary
605154931,3,-1.0,(không tên),tertiary
605156254,2,-1.0,Trần Não,secondary
605156255,2,-1.0,Trần Não,secondary
605158619,3,-1.0,(không tên),tertiary
605158620,3,-1.0,(không tên),tertiary
605158621,3,-1.0,(không tên),tertiary
605158983,3,-1.0,(không tên),tertiary
605161018,3,-1.0,Số 18,tertiary
605161039,3,-1.0,Số 18,tertiary
605165146,2,-1.0,(không tên),trunk_link
605165147,2,-1.0,(không tên),trunk_link
605165148,2,-1.0,(không tên),trunk_link
605165149,2,-1.0,(không tên),trunk_link
605165150,2,-1.0,(không tên),trunk_link
605166033,3,-1.0,(không tên),unclassified
605169156,2,-1.0,(không tên),trunk_link
605169157,2,-1.0,(không tên),trunk_link
605169158,2,-1.0,(không tên),trunk_link
605169159,2,-1.0,(không tên),trunk_link
605169160,2,-1.0,Phan Văn Hớn,secondary
605169161,2,-1.0,Phan Văn Hớn,secondary
605169162,2,-1.0,(không tên),secondary
605169163,3,80.0,Quốc lộ 1,tertiary
605169164,3,80.0,Quốc lộ 1,tertiary
605189037,3,-1.0,(không tên),unclassified
605191533,3,-1.0,(không tên),unclassified
605194405,1,-1.0,Quốc lộ 1K,primary
605197465,3,-1.0,Đường số 3B,unclassified
605197469,3,-1.0,Đường Liên khu 4-5,unclassified
605197475,3,-1.0,(không tên),unclassified
605200362,3,-1.0,Long Phước,unclassified
605202350,3,-1.0,(không tên),unclassified
605213238,3,-1.0,(không tên),unclassified
605213239,3,-1.0,(không tên),unclassified
605213241,3,-1.0,(không tên),unclassified
605436171,3,-1.0,Đường số 2,tertiary
605436177,3,-1.0,Đường số 18,tertiary
605436178,3,-1.0,Đường số 18,tertiary
605438209,3,-1.0,Lại Hùng Cường,tertiary
605438212,3,-1.0,Lại Hùng Cường,tertiary
605458760,3,-1.0,(không tên),unclassified
605458761,3,-1.0,(không tên),unclassified
605458762,3,-1.0,RAI_65_Q9_007,unclassified
605458763,3,-1.0,RAI_65_Q9_007,unclassified
605460336,3,-1.0,Nguyễn Phúc Nguyên,tertiary
605467966,3,-1.0,Võ Văn Vân,tertiary
605469913,2,60.0,Phạm Văn Đồng,secondary
605469951,2,-1.0,(không tên),primary_link
605469953,2,-1.0,(không tên),primary_link
605482007,3,-1.0,(không tên),unclassified
605482008,3,-1.0,(không tên),unclassified
605485390,3,-1.0,(không tên),unclassified
605485391,3,-1.0,Ngô Chí Quốc,tertiary
605510954,3,-1.0,(không tên),unclassified
605510957,3,-1.0,(không tên),unclassified
605510995,2,-1.0,(không tên),secondary_link
605510998,2,-1.0,(không tên),trunk_link
605511911,3,-1.0,Đường đất,tertiary
605511912,3,-1.0,(không tên),tertiary
605521193,3,-1.0,(không tên),unclassified
605527965,3,-1.0,(không tên),unclassified
605527966,3,-1.0,(không tên),unclassified
605527967,3,-1.0,(không tên),unclassified
605527968,3,-1.0,(không tên),unclassified
605527969,3,-1.0,(không tên),unclassified
605527970,3,-1.0,(không tên),unclassified
605529362,3,-1.0,(không tên),unclassified
605539158,2,-1.0,Tỉnh lộ 43,secondary
605539159,2,-1.0,Tỉnh lộ 43,secondary
605539579,2,-1.0,(không tên),trunk_link
605539586,2,-1.0,(không tên),primary_link
605569150,3,-1.0,(không tên),unclassified
606179768,3,-1.0,(không tên),unclassified
606180177,3,-1.0,(không tên),tertiary_link
606188671,3,-1.0,(không tên),unclassified
606188695,3,-1.0,(không tên),unclassified
606188696,3,-1.0,(không tên),unclassified
606188822,3,-1.0,(không tên),tertiary
606188824,3,-1.0,(không tên),tertiary
606189078,3,-1.0,(không tên),unclassified
606189079,3,-1.0,(không tên),unclassified
606189080,3,-1.0,(không tên),unclassified
606189669,3,-1.0,(không tên),unclassified
606189670,3,-1.0,(không tên),unclassified
606189673,3,-1.0,(không tên),unclassified
606190127,3,-1.0,(không tên),unclassified
606190128,3,-1.0,(không tên),unclassified
606190131,3,-1.0,(không tên),unclassified
606193326,3,-1.0,(không tên),tertiary
606195260,3,-1.0,(không tên),tertiary
606195261,3,-1.0,(không tên),tertiary
606209715,2,-1.0,đường vành đai Sam Sung,secondary_link
606213769,1,-1.0,Quốc lộ 1,primary
606214936,3,-1.0,Cây Bàng,tertiary
606214938,3,-1.0,Cây Bàng,tertiary
606214989,3,-1.0,Khuất Văn Bức,unclassified
606216777,3,-1.0,(không tên),unclassified
606217562,3,-1.0,Đường số 2D,unclassified
606221878,2,-1.0,(không tên),trunk_link
606224036,3,-1.0,(không tên),unclassified
606224445,3,-1.0,(không tên),unclassified
606227633,2,-1.0,Võ Văn Kiệt,trunk_link
606227634,2,-1.0,Võ Văn Kiệt,trunk_link
606227635,3,-1.0,Võ Văn Kiệt,tertiary
606227636,2,-1.0,Võ Văn Kiệt,trunk_link
606229462,3,-1.0,Xuân Thới 15,unclassified
606229463,3,-1.0,Xuân Thới 7,unclassified
606237430,3,-1.0,Lê Tấn Bê,unclassified
606237431,3,-1.0,Lê Tấn Bê,unclassified
606240976,2,50.0,Xa lộ Hà Nội,trunk_link
606240977,1,-1.0,(không tên),primary
606240979,2,-1.0,(không tên),primary_link
606240980,1,-1.0,(không tên),primary
606244877,3,-1.0,(không tên),unclassified
606244879,3,-1.0,(không tên),unclassified
606244881,3,-1.0,(không tên),unclassified
606244887,3,-1.0,(không tên),unclassified
606246085,3,-1.0,(không tên),unclassified
606246089,3,-1.0,(không tên),unclassified
606246096,3,-1.0,(không tên),unclassified
606246100,3,-1.0,(không tên),unclassified
606247665,3,-1.0,(không tên),unclassified
606247666,3,-1.0,(không tên),unclassified
606248100,3,-1.0,(không tên),tertiary
606250265,3,-1.0,An Dương Vương,tertiary
606250268,3,-1.0,An Dương Vương,tertiary
606251327,3,-1.0,Đường số 4,unclassified
606251329,3,-1.0,Đường số 4,unclassified
606251332,3,-1.0,Đường số 4,unclassified
606251357,3,-1.0,Nguyễn Văn Bá,tertiary
606267623,3,-1.0,(không tên),tertiary
606267624,3,-1.0,(không tên),tertiary
606273209,3,-1.0,(không tên),unclassified
606273671,3,-1.0,Đông Hưng Thuận 11,unclassified
606278383,3,-1.0,Nguyễn Văn Bá,tertiary
606279216,2,60.0,Trường Chinh,secondary
606279217,1,80.0,Trường Chinh,primary
606279218,1,80.0,Trường Chinh,primary
606279219,2,60.0,Trường Chinh,secondary
606297691,3,-1.0,Xuân Thới 15,unclassified
606302102,3,-1.0,(không tên),unclassified
606302150,3,-1.0,Đào Sư Tích,tertiary
606302852,3,-1.0,Đông Hưng Thuận 42,unclassified
606516922,3,-1.0,(không tên),unclassified
606517377,3,-1.0,Hương lộ 80,tertiary
606517659,3,-1.0,(không tên),unclassified
606518859,3,-1.0,(không tên),unclassified
606520509,3,-1.0,(không tên),unclassified
606520510,3,-1.0,(không tên),unclassified
606520511,3,-1.0,(không tên),unclassified
606520512,3,-1.0,(không tên),unclassified
606521503,3,-1.0,Kha Vạn Cân,tertiary
606521505,2,-1.0,Kha Vạn Cân,secondary
606521506,2,-1.0,Phạm Văn Đồng,secondary
606521507,2,-1.0,Phạm Văn Đồng,secondary
606521509,1,-1.0,(không tên),primary
606521510,1,60.0,Phạm Văn Đồng,primary
606521511,1,60.0,Phạm Văn Đồng,primary
606525368,1,-1.0,(không tên),primary
606525369,2,60.0,Phạm Văn Đồng,secondary
606525370,1,70.0,(không tên),primary
606525371,1,70.0,(không tên),primary
606526846,3,-1.0,(không tên),tertiary_link
606541834,3,-1.0,(không tên),tertiary
606543187,0,50.0,Xa Lộ Hà Nội,trunk
606543188,0,50.0,Xa Lộ Hà Nội,trunk
606543189,0,50.0,Xa Lộ Hà Nội,trunk
606543190,0,50.0,Xa Lộ Hà Nội,trunk
606547878,2,-1.0,Kha Vạn Cân,primary_link
606547879,1,-1.0,(không tên),primary
606547881,1,-1.0,(không tên),primary
606547882,2,-1.0,(không tên),primary_link
606547883,1,-1.0,(không tên),primary
606547884,3,-1.0,Đường số 2,tertiary
606547885,3,-1.0,(không tên),tertiary
606547886,3,-1.0,(không tên),tertiary
606547887,2,-1.0,Kha Vạn Cân,secondary
606547908,1,-1.0,(không tên),primary
606547912,1,70.0,(không tên),primary
606547915,1,70.0,(không tên),primary
606547942,3,-1.0,Hưng Nhơn,tertiary
606547943,3,-1.0,Hưng Nhơn,tertiary
606547950,3,-1.0,(không tên),unclassified
606547961,3,-1.0,(không tên),unclassified
606547962,3,-1.0,(không tên),unclassified
606547963,3,-1.0,(không tên),unclassified
606549225,3,-1.0,Phan Văn Dối,unclassified
606551997,3,-1.0,Số 2,unclassified
606552041,3,-1.0,(không tên),unclassified
606561256,2,-1.0,(không tên),trunk_link
606561258,2,-1.0,(không tên),trunk_link
606568602,3,-1.0,Nguyễn Văn Tố,tertiary
606582279,3,-1.0,(không tên),unclassified
606582280,3,-1.0,(không tên),unclassified
606582296,3,-1.0,(không tên),unclassified
606582297,3,-1.0,(không tên),unclassified
606585391,3,-1.0,An Phú Đông 3,tertiary
606586226,3,-1.0,Ngô Quyền,tertiary
606586227,3,-1.0,Ngô Quyền,tertiary
606613907,3,-1.0,Nguyễn Văn Tố,tertiary
606613908,3,-1.0,Nguyễn Văn Tố,tertiary
606634659,3,-1.0,(không tên),unclassified
606635205,3,-1.0,(không tên),unclassified
606638713,3,-1.0,Hiệp Bình,tertiary
606638714,3,-1.0,Hiệp Bình,tertiary
606640447,3,-1.0,Tân Chánh Hiệp 39,tertiary
606861496,3,-1.0,(không tên),unclassified
606866027,3,-1.0,Đường Vành Đai,tertiary
606866140,3,-1.0,(không tên),unclassified
606867083,2,-1.0,Nguyễn Xiển,secondary
606867084,2,-1.0,Nguyễn Xiển,secondary
606867114,3,-1.0,BÀ Diểm 3,unclassified
606870360,3,-1.0,Nguyễn Thị Sóc,tertiary
606870361,3,-1.0,Nguyễn Thị Sóc,tertiary
606877752,3,-1.0,Hẻm 1014 Tân Kỳ Tân Quý,tertiary
606878506,3,-1.0,(không tên),unclassified
606878507,3,-1.0,(không tên),unclassified
606878508,3,-1.0,(không tên),unclassified
606887932,3,-1.0,(không tên),tertiary
606887933,3,-1.0,(không tên),tertiary
606887934,3,-1.0,(không tên),tertiary
606887935,3,-1.0,(không tên),tertiary
606887936,3,-1.0,(không tên),tertiary
606887937,3,-1.0,(không tên),tertiary
606889959,3,-1.0,(không tên),tertiary_link
606890026,3,-1.0,(không tên),tertiary
606893647,3,-1.0,(không tên),unclassified
606893652,3,-1.0,Thế Lữ,tertiary
606893678,3,-1.0,(không tên),unclassified
606893679,3,-1.0,(không tên),unclassified
606893680,3,-1.0,Tân Long,tertiary
606901335,3,-1.0,(không tên),unclassified
606901337,3,-1.0,(không tên),unclassified
606903848,3,-1.0,Đặng Văn Bi,tertiary
606904780,3,-1.0,(không tên),tertiary_link
606904781,3,-1.0,(không tên),tertiary_link
606904782,3,-1.0,(không tên),tertiary_link
606904783,3,-1.0,(không tên),tertiary_link
606904785,3,-1.0,(không tên),unclassified
606905072,3,-1.0,(không tên),unclassified
606905073,3,-1.0,(không tên),unclassified
606905074,3,-1.0,(không tên),unclassified
606905075,3,-1.0,Thạnh Lộc 29,tertiary
606905076,3,-1.0,Tô Ngọc Vân,tertiary
606906129,3,-1.0,(không tên),unclassified
606906141,3,-1.0,(không tên),unclassified
606906142,3,-1.0,(không tên),unclassified
606911388,3,-1.0,(không tên),unclassified
606911390,3,-1.0,(không tên),unclassified
606911392,3,-1.0,(không tên),unclassified
606911394,3,-1.0,(không tên),unclassified
606911396,3,-1.0,(không tên),unclassified
606915660,3,-1.0,(không tên),tertiary
606923266,3,-1.0,(không tên),tertiary
606923267,3,-1.0,(không tên),tertiary
606923268,3,-1.0,(không tên),tertiary
606923269,3,-1.0,(không tên),tertiary
606944179,3,-1.0,Đường số 1A,tertiary
606944188,2,-1.0,Đường số 9A,secondary
606944189,2,-1.0,Đường số 9A,secondary
606944316,3,-1.0,(không tên),tertiary
606944317,3,-1.0,Nguyễn Thị Sóc,tertiary
606944319,3,-1.0,Lê Lợi,unclassified
606944323,3,-1.0,(không tên),unclassified
606946649,3,-1.0,Thế Lữ,tertiary
606946650,3,-1.0,Thế Lữ,tertiary
606946651,3,-1.0,(không tên),unclassified
606946654,3,-1.0,(không tên),unclassified
606946754,2,40.0,Hoàng Đạo Thúy,secondary
606976509,3,-1.0,(không tên),unclassified
606976510,3,-1.0,(không tên),unclassified
606976526,1,-1.0,Quốc lộ 1K,primary
606976527,1,-1.0,Quốc lộ 1K,primary
606976528,1,-1.0,Quốc lộ 1K,primary
607193926,3,-1.0,(không tên),unclassified
607194291,3,-1.0,Phước Thiện,tertiary
607194294,3,-1.0,Phước Thiện,tertiary
607207985,3,-1.0,Phước Thiện,tertiary
607207987,3,-1.0,Phước Thiện,tertiary
607207988,3,-1.0,Phước Thiện,tertiary
607207990,3,-1.0,Phước Thiện,tertiary
607208403,3,-1.0,Tạ Quang Bửu,tertiary
607208404,3,-1.0,(không tên),tertiary
607211742,2,40.0,Nguyễn Hữu Trí,secondary
607211743,2,40.0,Nguyễn Hữu Trí,secondary
607213615,3,-1.0,(không tên),unclassified
607213617,3,-1.0,(không tên),unclassified
607213619,3,-1.0,(không tên),unclassified
607219455,3,-1.0,Lê Thị Hoa,tertiary
607221143,3,-1.0,(không tên),unclassified
607221721,3,-1.0,Lê Văn Việt,tertiary
607221722,3,-1.0,Lê Văn Việt,tertiary
607221723,3,-1.0,Lê Văn Việt,tertiary
607221724,3,-1.0,Lê Văn Việt,tertiary
607221725,3,-1.0,Lê Văn Việt,tertiary
607222048,3,-1.0,(không tên),tertiary
607239664,2,-1.0,Bình Chiểu,secondary
607239665,2,-1.0,Bình Chiểu,secondary
607239666,2,-1.0,Tỉnh lộ 43,secondary
607239667,2,-1.0,Tỉnh lộ 43,secondary
607247864,3,-1.0,(không tên),unclassified
607248876,3,-1.0,Hẻm 236 Hồ Văn Huê,tertiary
607248877,3,-1.0,Hồ Văn Huê,tertiary
607249905,3,-1.0,Lê Văn Việt,tertiary
607278052,1,-1.0,Tô Ký,primary
607291202,3,-1.0,(không tên),tertiary_link
607291489,3,-1.0,(không tên),unclassified
607291491,3,-1.0,(không tên),unclassified
607292664,3,-1.0,(không tên),unclassified
607292666,3,-1.0,(không tên),unclassified
607305208,3,-1.0,(không tên),unclassified
607305210,3,-1.0,(không tên),unclassified
607305213,0,80.0,Đại lộ Bình Dương,trunk
607305218,0,80.0,Đại lộ Bình Dương,trunk
607305223,0,80.0,Đại lộ Bình Dương,trunk
607305228,0,80.0,Đại lộ Bình Dương,trunk
607312132,3,-1.0,(không tên),unclassified
607522712,3,-1.0,(không tên),unclassified
607522713,3,-1.0,(không tên),unclassified
607522726,3,-1.0,Cầu Cái Tâm,tertiary
607528594,3,-1.0,Ông Ích Khiêm,tertiary
607528597,3,-1.0,(không tên),tertiary
607528599,3,-1.0,(không tên),tertiary_link
607528602,3,-1.0,Lạc Long Quân,tertiary
607528605,3,-1.0,(không tên),tertiary
607528607,3,-1.0,Hoà Bình,tertiary
607528611,3,-1.0,(không tên),tertiary
607529577,3,-1.0,(không tên),tertiary
607535862,3,-1.0,Quản Trọng Linh,tertiary
607535863,3,-1.0,Quản Trọng Linh,tertiary
607536148,2,-1.0,Âu Cơ,secondary
607536149,2,-1.0,(không tên),secondary
607553124,3,-1.0,(không tên),unclassified
607553125,3,-1.0,(không tên),unclassified
607553132,0,80.0,Đại lộ Bình Dương,trunk
607553133,0,80.0,Đại lộ Bình Dương,trunk
607570208,3,-1.0,Đường số 6,tertiary
607570209,3,-1.0,Đường số 6,tertiary
607571718,3,-1.0,Lê Ngung,unclassified
607571719,3,-1.0,Lê Ngung,unclassified
607581937,3,-1.0,(không tên),tertiary_link
607581938,3,-1.0,(không tên),tertiary_link
607582830,3,-1.0,Thành Thái,tertiary
607582833,2,-1.0,Thành Thái,secondary
607582836,1,-1.0,(không tên),primary
607582838,1,-1.0,(không tên),primary
607582840,1,-1.0,(không tên),primary
607585866,2,-1.0,Tên Lửa,primary_link
607585867,2,-1.0,Tên Lửa,primary_link
607585870,3,-1.0,Hồ Học Lãm,tertiary
607586912,3,-1.0,(không tên),unclassified
607615097,3,-1.0,Kha Vạn Cân,tertiary
607615098,3,-1.0,Kha Vạn Cân,tertiary
607621339,2,-1.0,Tân Kỳ Tân Quý,secondary
607621374,3,-1.0,(không tên),unclassified
607624728,2,-1.0,(không tên),secondary
607624729,2,-1.0,(không tên),secondary
607624730,2,-1.0,(không tên),secondary
607624731,2,40.0,(không tên),secondary
607624732,2,-1.0,Quốc lộ 1,secondary
607624733,2,-1.0,Quốc lộ 1,secondary
607624736,2,-1.0,(không tên),secondary
607624737,2,-1.0,(không tên),secondary
607624740,2,-1.0,(không tên),secondary
607624741,2,-1.0,(không tên),secondary
607624742,2,-1.0,(không tên),secondary
607624743,2,-1.0,(không tên),secondary
607624744,2,-1.0,(không tên),secondary
607624745,2,-1.0,(không tên),secondary
607624746,2,-1.0,(không tên),secondary
607624747,2,-1.0,(không tên),secondary
607624748,2,-1.0,(không tên),secondary
607624749,2,-1.0,(không tên),secondary
608019665,3,-1.0,Phùng Khắc Khoan,tertiary
608019666,3,-1.0,(không tên),tertiary
608170964,2,-1.0,(không tên),primary_link
608174572,3,-1.0,Đặng Văn Bi,tertiary
608175705,3,-1.0,(không tên),tertiary
608175706,3,-1.0,(không tên),tertiary
608188541,3,-1.0,(không tên),tertiary
608189547,3,-1.0,(không tên),unclassified
608191471,3,-1.0,Ấp Bắc,unclassified
608191710,2,-1.0,(không tên),primary_link
608191711,2,-1.0,(không tên),primary_link
608193721,3,-1.0,Đường SINCO,unclassified
608194028,3,-1.0,(không tên),unclassified
608194029,3,-1.0,(không tên),unclassified
608194034,3,-1.0,(không tên),unclassified
608194035,3,-1.0,(không tên),unclassified
608194036,3,-1.0,(không tên),unclassified
608194037,3,-1.0,(không tên),unclassified
608194038,3,-1.0,(không tên),unclassified
608194039,3,-1.0,(không tên),unclassified
608194040,3,-1.0,(không tên),unclassified
608194041,3,-1.0,(không tên),unclassified
608194042,3,-1.0,(không tên),unclassified
608194043,3,-1.0,(không tên),unclassified
608194837,3,-1.0,(không tên),tertiary_link
608194839,3,-1.0,(không tên),tertiary
608194840,3,-1.0,(không tên),tertiary
608197538,3,60.0,(không tên),tertiary
608197541,3,60.0,(không tên),tertiary
608197545,3,50.0,Lê Thị Riêng,tertiary
608197548,3,50.0,Lê Thị Riêng,tertiary
608208361,3,-1.0,Võ Văn Vân,tertiary
608214342,3,-1.0,Đường Vành đai ĐHQG,unclassified
608214355,3,-1.0,(không tên),tertiary
608251407,3,-1.0,(không tên),unclassified
608251408,3,-1.0,(không tên),unclassified
608255650,2,-1.0,(không tên),primary_link
608262688,1,-1.0,Nam Kỳ Khởi Nghĩa,primary
608269434,3,-1.0,Bến Lội,tertiary
608269435,3,-1.0,Đường Liên ấp,tertiary
608269436,3,-1.0,Đường Liên ấp,tertiary
608269437,3,-1.0,(không tên),tertiary
608480299,3,-1.0,(không tên),unclassified
608481044,3,-1.0,(không tên),unclassified
608481045,3,-1.0,(không tên),unclassified
608481046,3,-1.0,(không tên),unclassified
608481047,3,-1.0,(không tên),unclassified
608481048,3,-1.0,(không tên),unclassified
608481049,3,-1.0,(không tên),unclassified
608481091,3,-1.0,(không tên),unclassified
608481095,3,-1.0,(không tên),unclassified
608490939,3,-1.0,(không tên),unclassified
608492733,1,-1.0,Hai Bà Trưng,primary
608494261,3,-1.0,(không tên),unclassified
608494262,3,-1.0,(không tên),unclassified
608495019,3,-1.0,(không tên),unclassified
608495020,3,-1.0,(không tên),unclassified
608495021,3,-1.0,(không tên),unclassified
608495022,3,-1.0,(không tên),unclassified
608495023,3,-1.0,(không tên),unclassified
608503726,3,-1.0,Võ Văn Vân,tertiary
608503728,3,-1.0,Võ Văn Vân,tertiary
608515631,2,-1.0,(không tên),primary_link
608519576,3,-1.0,Tân Liễu,unclassified
608519577,3,-1.0,Tân Liễu,unclassified
608520399,3,-1.0,(không tên),unclassified
608520400,3,-1.0,(không tên),unclassified
608544102,3,-1.0,Bình Phú,tertiary
608544103,3,-1.0,Bình Phú,tertiary
608544104,3,-1.0,Bình Phú,tertiary
608551910,3,-1.0,Đường số 26,tertiary
608560704,3,-1.0,Lê Văn Chí,tertiary
608560705,3,-1.0,Lê Văn Chí,tertiary
608564468,3,-1.0,Trần Hữu Trang,unclassified
608564990,3,-1.0,(không tên),tertiary_link
608567870,3,-1.0,(không tên),tertiary_link
608571294,2,-1.0,Lê Đức Thọ,secondary
608571297,3,-1.0,Lê Đức Thọ,tertiary
608571326,2,-1.0,(không tên),trunk_link
608571346,2,-1.0,(không tên),secondary_link
608571348,2,-1.0,(không tên),secondary_link
608571350,2,-1.0,Lê Đức Thọ,secondary
608572788,3,-1.0,(không tên),tertiary
608784055,3,-1.0,Mã Lò,tertiary
608787747,2,-1.0,(không tên),secondary
608787750,2,-1.0,(không tên),secondary
608787751,2,-1.0,Hương lộ 8,secondary
608787754,2,-1.0,Hương lộ 8,secondary
608787756,2,-1.0,(không tên),secondary
608787766,2,-1.0,(không tên),secondary_link
608787768,2,-1.0,(không tên),secondary_link
608787770,2,-1.0,(không tên),secondary_link
608787771,2,-1.0,(không tên),secondary
608787775,2,-1.0,(không tên),secondary
608787781,2,-1.0,(không tên),secondary_link
608787782,2,-1.0,(không tên),secondary
608787784,2,-1.0,(không tên),secondary
608787786,2,-1.0,(không tên),secondary_link
608787789,2,-1.0,(không tên),secondary
608787790,2,-1.0,(không tên),secondary
608787793,2,-1.0,(không tên),secondary
608787989,3,-1.0,Độc Lập,unclassified
608793322,3,60.0,(không tên),tertiary
608793323,3,60.0,(không tên),tertiary
608796935,3,-1.0,Nguyễn Thị Tần,tertiary
608797345,3,-1.0,Nguyễn Biểu,tertiary
608799684,2,-1.0,(không tên),primary_link
608799685,3,-1.0,(không tên),tertiary
608826069,3,-1.0,Tân Kỳ Tân Quý,tertiary
608826070,3,-1.0,Tân Kỳ Tân Quý,tertiary
608833641,3,-1.0,(không tên),tertiary
608833644,3,-1.0,(không tên),tertiary
608833647,0,60.0,Quốc lộ 1,trunk
608833648,0,60.0,Quốc lộ 1,trunk
608833649,0,60.0,Quốc lộ 1,trunk
608833650,0,60.0,Quốc lộ 1,trunk
608833651,3,-1.0,(không tên),tertiary
608833652,3,-1.0,(không tên),tertiary
608833657,3,-1.0,An Phú Đông,unclassified
608833660,3,-1.0,An Phú Đông,unclassified
608833663,3,-1.0,(không tên),tertiary
608833665,3,-1.0,(không tên),tertiary
608833667,0,60.0,Quốc lộ 1,trunk
608833671,0,60.0,Quốc lộ 1,trunk
608833676,3,-1.0,(không tên),tertiary
608833679,3,-1.0,(không tên),tertiary
608833681,0,60.0,Quốc lộ 1,trunk
608833686,0,60.0,Quốc lộ 1,trunk
608850125,3,-1.0,(không tên),unclassified
608885489,0,60.0,Quốc lộ 1,trunk
609057172,3,-1.0,Thạnh Lộc 22,unclassified
609059213,3,-1.0,Trần Văn Giàu,tertiary
609063520,3,-1.0,Vườn Lài,tertiary
609063521,3,-1.0,Vườn Lài,tertiary
609063526,0,60.0,Quốc lộ 1,trunk
609063527,0,60.0,Quốc lộ 1,trunk
609063528,0,60.0,Quốc lộ 1,trunk
609063529,0,60.0,Quốc lộ 1,trunk
609063530,0,60.0,Quốc lộ 1,trunk
609063531,0,60.0,Quốc lộ 1,trunk
609063532,0,60.0,Quốc lộ 1,trunk
609063533,0,60.0,Quốc lộ 1,trunk
609063534,3,-1.0,Dương Thị Mười,tertiary
609063535,3,-1.0,Dương Thị Mười,tertiary
609063536,3,-1.0,An Phú Đông,unclassified
609063537,3,-1.0,An Phú Đông,unclassified
609063548,3,-1.0,Thạnh Lộc 29,unclassified
609065438,3,20.0,Hẻm 416 Lạc Long Quân,unclassified
609072788,2,-1.0,(không tên),trunk_link
609091162,2,-1.0,Lê Đức Thọ,secondary
609091166,2,-1.0,Cầu Trường Đai,secondary
609091168,2,-1.0,Lê Đức Thọ,secondary
609092012,3,-1.0,(không tên),unclassified
609092013,3,-1.0,(không tên),unclassified
609094678,3,-1.0,Mã Lò,tertiary
609094682,3,-1.0,Mã Lò,tertiary
609096951,3,-1.0,(không tên),unclassified
609096952,3,-1.0,(không tên),unclassified
609102037,3,-1.0,(không tên),unclassified
609111093,3,-1.0,(không tên),tertiary_link
609142403,2,-1.0,(không tên),trunk_link
609142404,2,-1.0,Quốc lộ 1,trunk_link
609142405,2,-1.0,Quốc lộ 1,trunk_link
609149934,3,-1.0,Đường số 5D,unclassified
609149935,3,-1.0,Đường số 4,unclassified
609149936,3,-1.0,An Phú Đông,unclassified
609149938,3,-1.0,An Phú Đông,unclassified
609359387,3,-1.0,(không tên),tertiary
609359388,3,-1.0,(không tên),tertiary
609361894,1,-1.0,(không tên),primary
609365244,3,-1.0,Lê Khôi,tertiary
609372725,1,-1.0,(không tên),primary
609372747,1,-1.0,Võ Văn Kiệt,primary
609374161,2,-1.0,(không tên),secondary_link
609375943,3,-1.0,Bình Trị Đông,tertiary
609375946,3,-1.0,Bình Trị Đông,tertiary
609378586,3,-1.0,Linh Trung,tertiary
609378587,3,-1.0,(không tên),tertiary
